ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,NEWS603,SYSTEM1.TXT,0.05263,0.01613,0.02469,1

ROUGE-L+StopWordRemoval,NEWS845,SYSTEM1.TXT,0.36364,0.40000,0.38095,1

ROUGE-1+StopWordRemoval,NEWS845,SYSTEM1.TXT,0.60714,0.47222,0.53125,1

ROUGE-2+StopWordRemoval,NEWS845,SYSTEM1.TXT,0.48000,0.36364,0.41379,1

ROUGE-L+StopWordRemoval,NEWS846,SYSTEM1.TXT,0.47059,0.25806,0.33333,1

ROUGE-1+StopWordRemoval,NEWS846,SYSTEM1.TXT,0.44444,0.24242,0.31373,1

ROUGE-2+StopWordRemoval,NEWS846,SYSTEM1.TXT,0.25000,0.13333,0.17391,1

ROUGE-L+StopWordRemoval,NEWS604,SYSTEM1.TXT,0.13333,0.07843,0.09877,1

ROUGE-1+StopWordRemoval,NEWS604,SYSTEM1.TXT,0.13333,0.06250,0.08511,1

ROUGE-2+StopWordRemoval,NEWS604,SYSTEM1.TXT,0.03571,0.01639,0.02247,1

ROUGE-L+StopWordRemoval,NEWS616,SYSTEM1.TXT,0.31818,0.17949,0.22951,1

ROUGE-1+StopWordRemoval,NEWS616,SYSTEM1.TXT,0.30435,0.17073,0.21875,1

ROUGE-2+StopWordRemoval,NEWS616,SYSTEM1.TXT,0.15000,0.07895,0.10345,1

ROUGE-L+StopWordRemoval,NEWS858,SYSTEM1.TXT,0.19355,0.13043,0.15584,1

ROUGE-1+StopWordRemoval,NEWS858,SYSTEM1.TXT,0.17647,0.12000,0.14286,1

ROUGE-2+StopWordRemoval,NEWS858,SYSTEM1.TXT,0.03226,0.02128,0.02564,1

ROUGE-L+StopWordRemoval,NEWS617,SYSTEM1.TXT,0.64286,0.22500,0.33333,1

ROUGE-1+StopWordRemoval,NEWS617,SYSTEM1.TXT,0.71429,0.23256,0.35088,1

ROUGE-2+StopWordRemoval,NEWS617,SYSTEM1.TXT,0.25000,0.07500,0.11538,1

ROUGE-L+StopWordRemoval,NEWS859,SYSTEM1.TXT,0.07692,0.04762,0.05882,1

ROUGE-1+StopWordRemoval,NEWS859,SYSTEM1.TXT,0.21429,0.12000,0.15385,1

ROUGE-2+StopWordRemoval,NEWS859,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS618,SYSTEM1.TXT,0.40000,0.04167,0.07547,1

ROUGE-1+StopWordRemoval,NEWS618,SYSTEM1.TXT,0.40000,0.03448,0.06349,1

ROUGE-2+StopWordRemoval,NEWS618,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS619,SYSTEM1.TXT,0.25000,0.19355,0.21818,1

ROUGE-1+StopWordRemoval,NEWS619,SYSTEM1.TXT,0.28000,0.15217,0.19718,1

ROUGE-2+StopWordRemoval,NEWS619,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS850,SYSTEM1.TXT,0.21429,0.06818,0.10345,1

ROUGE-1+StopWordRemoval,NEWS850,SYSTEM1.TXT,0.21429,0.05882,0.09231,1

ROUGE-2+StopWordRemoval,NEWS850,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS851,SYSTEM1.TXT,0.68000,0.39535,0.50000,1

ROUGE-1+StopWordRemoval,NEWS851,SYSTEM1.TXT,0.69231,0.33333,0.45000,1

ROUGE-2+StopWordRemoval,NEWS851,SYSTEM1.TXT,0.52174,0.23529,0.32432,1

ROUGE-L+StopWordRemoval,NEWS852,SYSTEM1.TXT,0.26316,0.14286,0.18519,1

ROUGE-1+StopWordRemoval,NEWS852,SYSTEM1.TXT,0.24000,0.15000,0.18462,1

ROUGE-2+StopWordRemoval,NEWS852,SYSTEM1.TXT,0.04545,0.02703,0.03390,1

ROUGE-L+StopWordRemoval,NEWS610,SYSTEM1.TXT,0.28571,0.10000,0.14815,1

ROUGE-1+StopWordRemoval,NEWS610,SYSTEM1.TXT,0.50000,0.17391,0.25806,1

ROUGE-2+StopWordRemoval,NEWS610,SYSTEM1.TXT,0.28571,0.09302,0.14035,1

ROUGE-L+StopWordRemoval,NEWS853,SYSTEM1.TXT,0.19231,0.10417,0.13514,1

ROUGE-1+StopWordRemoval,NEWS853,SYSTEM1.TXT,0.25000,0.13208,0.17284,1

ROUGE-2+StopWordRemoval,NEWS853,SYSTEM1.TXT,0.03846,0.02000,0.02632,1

ROUGE-L+StopWordRemoval,NEWS611,SYSTEM1.TXT,0.36364,0.19512,0.25397,1

ROUGE-1+StopWordRemoval,NEWS611,SYSTEM1.TXT,0.45833,0.20755,0.28571,1

ROUGE-2+StopWordRemoval,NEWS611,SYSTEM1.TXT,0.27273,0.12000,0.16667,1

ROUGE-L+StopWordRemoval,NEWS854,SYSTEM1.TXT,0.43750,0.15217,0.22581,1

ROUGE-1+StopWordRemoval,NEWS854,SYSTEM1.TXT,0.43750,0.11864,0.18667,1

ROUGE-2+StopWordRemoval,NEWS854,SYSTEM1.TXT,0.14286,0.03571,0.05714,1

ROUGE-L+StopWordRemoval,NEWS612,SYSTEM1.TXT,0.17647,0.09091,0.12000,1

ROUGE-1+StopWordRemoval,NEWS612,SYSTEM1.TXT,0.27778,0.12195,0.16949,1

ROUGE-2+StopWordRemoval,NEWS612,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS613,SYSTEM1.TXT,0.62963,0.48571,0.54839,1

ROUGE-1+StopWordRemoval,NEWS613,SYSTEM1.TXT,0.62069,0.41860,0.50000,1

ROUGE-2+StopWordRemoval,NEWS613,SYSTEM1.TXT,0.55556,0.37500,0.44776,1

ROUGE-L+StopWordRemoval,NEWS855,SYSTEM1.TXT,0.23529,0.16667,0.19512,1

ROUGE-1+StopWordRemoval,NEWS855,SYSTEM1.TXT,0.22222,0.13333,0.16667,1

ROUGE-2+StopWordRemoval,NEWS855,SYSTEM1.TXT,0.06250,0.03704,0.04651,1

ROUGE-L+StopWordRemoval,NEWS856,SYSTEM1.TXT,0.46154,0.42857,0.44444,1

ROUGE-1+StopWordRemoval,NEWS856,SYSTEM1.TXT,0.53333,0.44444,0.48485,1

ROUGE-2+StopWordRemoval,NEWS856,SYSTEM1.TXT,0.23077,0.20000,0.21429,1

ROUGE-L+StopWordRemoval,NEWS614,SYSTEM1.TXT,0.46154,0.20690,0.28571,1

ROUGE-1+StopWordRemoval,NEWS614,SYSTEM1.TXT,0.46154,0.17143,0.25000,1

ROUGE-2+StopWordRemoval,NEWS614,SYSTEM1.TXT,0.09091,0.03125,0.04651,1

ROUGE-L+StopWordRemoval,NEWS857,SYSTEM1.TXT,0.36842,0.10769,0.16667,1

ROUGE-1+StopWordRemoval,NEWS857,SYSTEM1.TXT,0.36842,0.08750,0.14141,1

ROUGE-2+StopWordRemoval,NEWS857,SYSTEM1.TXT,0.17647,0.03896,0.06383,1

ROUGE-L+StopWordRemoval,NEWS615,SYSTEM1.TXT,0.42857,0.26471,0.32727,1

ROUGE-1+StopWordRemoval,NEWS615,SYSTEM1.TXT,0.42857,0.23684,0.30508,1

ROUGE-2+StopWordRemoval,NEWS615,SYSTEM1.TXT,0.22222,0.11429,0.15094,1

ROUGE-L+StopWordRemoval,NEWS860,SYSTEM1.TXT,0.27778,0.12500,0.17241,1

ROUGE-1+StopWordRemoval,NEWS860,SYSTEM1.TXT,0.26316,0.10204,0.14706,1

ROUGE-2+StopWordRemoval,NEWS860,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS869,SYSTEM1.TXT,0.35294,0.31579,0.33333,1

ROUGE-1+StopWordRemoval,NEWS869,SYSTEM1.TXT,0.35000,0.30435,0.32558,1

ROUGE-2+StopWordRemoval,NEWS869,SYSTEM1.TXT,0.23529,0.20000,0.21622,1

ROUGE-L+StopWordRemoval,NEWS627,SYSTEM1.TXT,0.81818,0.20930,0.33333,1

ROUGE-1+StopWordRemoval,NEWS627,SYSTEM1.TXT,0.81818,0.18000,0.29508,1

ROUGE-2+StopWordRemoval,NEWS627,SYSTEM1.TXT,0.55556,0.10638,0.17857,1

ROUGE-L+StopWordRemoval,NEWS628,SYSTEM1.TXT,0.29412,0.12821,0.17857,1

ROUGE-1+StopWordRemoval,NEWS628,SYSTEM1.TXT,0.35294,0.12500,0.18462,1

ROUGE-2+StopWordRemoval,NEWS628,SYSTEM1.TXT,0.13333,0.04444,0.06667,1

ROUGE-L+StopWordRemoval,NEWS629,SYSTEM1.TXT,0.11765,0.06452,0.08333,1

ROUGE-1+StopWordRemoval,NEWS629,SYSTEM1.TXT,0.16667,0.08824,0.11538,1

ROUGE-2+StopWordRemoval,NEWS629,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS861,SYSTEM1.TXT,0.15000,0.06522,0.09091,1

ROUGE-1+StopWordRemoval,NEWS861,SYSTEM1.TXT,0.19048,0.07547,0.10811,1

ROUGE-2+StopWordRemoval,NEWS861,SYSTEM1.TXT,0.05556,0.02000,0.02941,1

ROUGE-L+StopWordRemoval,NEWS620,SYSTEM1.TXT,0.41176,0.20000,0.26923,1

ROUGE-1+StopWordRemoval,NEWS620,SYSTEM1.TXT,0.47619,0.23256,0.31250,1

ROUGE-2+StopWordRemoval,NEWS620,SYSTEM1.TXT,0.11111,0.05000,0.06897,1

ROUGE-L+StopWordRemoval,NEWS862,SYSTEM1.TXT,0.44444,0.17391,0.25000,1

ROUGE-1+StopWordRemoval,NEWS862,SYSTEM1.TXT,0.75000,0.23438,0.35714,1

ROUGE-2+StopWordRemoval,NEWS862,SYSTEM1.TXT,0.58824,0.16393,0.25641,1

ROUGE-L+StopWordRemoval,NEWS621,SYSTEM1.TXT,0.22727,0.13889,0.17241,1

ROUGE-1+StopWordRemoval,NEWS621,SYSTEM1.TXT,0.21739,0.12500,0.15873,1

ROUGE-2+StopWordRemoval,NEWS621,SYSTEM1.TXT,0.05000,0.02703,0.03509,1

ROUGE-L+StopWordRemoval,NEWS863,SYSTEM1.TXT,0.12121,0.22222,0.15686,1

ROUGE-1+StopWordRemoval,NEWS863,SYSTEM1.TXT,0.21622,0.30769,0.25397,1

ROUGE-2+StopWordRemoval,NEWS863,SYSTEM1.TXT,0.02941,0.04348,0.03509,1

ROUGE-L+StopWordRemoval,NEWS622,SYSTEM1.TXT,0.29412,0.13158,0.18182,1

ROUGE-1+StopWordRemoval,NEWS622,SYSTEM1.TXT,0.31579,0.12766,0.18182,1

ROUGE-2+StopWordRemoval,NEWS622,SYSTEM1.TXT,0.05882,0.02273,0.03279,1

ROUGE-L+StopWordRemoval,NEWS864,SYSTEM1.TXT,0.42857,0.35294,0.38710,1

ROUGE-1+StopWordRemoval,NEWS864,SYSTEM1.TXT,0.48276,0.38889,0.43077,1

ROUGE-2+StopWordRemoval,NEWS864,SYSTEM1.TXT,0.23077,0.18182,0.20339,1

ROUGE-L+StopWordRemoval,NEWS865,SYSTEM1.TXT,0.28571,0.15385,0.20000,1

ROUGE-1+StopWordRemoval,NEWS865,SYSTEM1.TXT,0.33333,0.16129,0.21739,1

ROUGE-2+StopWordRemoval,NEWS865,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS623,SYSTEM1.TXT,0.13043,0.25000,0.17143,1

ROUGE-1+StopWordRemoval,NEWS623,SYSTEM1.TXT,0.16667,0.31250,0.21739,1

ROUGE-2+StopWordRemoval,NEWS623,SYSTEM1.TXT,0.03704,0.07692,0.05000,1

ROUGE-L+StopWordRemoval,NEWS624,SYSTEM1.TXT,0.31250,0.15625,0.20833,1

ROUGE-1+StopWordRemoval,NEWS624,SYSTEM1.TXT,0.38889,0.19444,0.25926,1

ROUGE-2+StopWordRemoval,NEWS624,SYSTEM1.TXT,0.18750,0.09091,0.12245,1

ROUGE-L+StopWordRemoval,NEWS866,SYSTEM1.TXT,0.10000,0.07407,0.08511,1

ROUGE-1+StopWordRemoval,NEWS866,SYSTEM1.TXT,0.08333,0.06667,0.07407,1

ROUGE-2+StopWordRemoval,NEWS866,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS625,SYSTEM1.TXT,0.55556,0.44118,0.49180,1

ROUGE-1+StopWordRemoval,NEWS625,SYSTEM1.TXT,0.57143,0.52632,0.54795,1

ROUGE-2+StopWordRemoval,NEWS625,SYSTEM1.TXT,0.50000,0.45714,0.47761,1

ROUGE-L+StopWordRemoval,NEWS867,SYSTEM1.TXT,0.45455,0.28571,0.35088,1

ROUGE-1+StopWordRemoval,NEWS867,SYSTEM1.TXT,0.56000,0.30435,0.39437,1

ROUGE-2+StopWordRemoval,NEWS867,SYSTEM1.TXT,0.22727,0.11628,0.15385,1

ROUGE-L+StopWordRemoval,NEWS868,SYSTEM1.TXT,0.47059,0.18182,0.26230,1

ROUGE-1+StopWordRemoval,NEWS868,SYSTEM1.TXT,0.39130,0.15789,0.22500,1

ROUGE-2+StopWordRemoval,NEWS868,SYSTEM1.TXT,0.15000,0.05556,0.08108,1

ROUGE-L+StopWordRemoval,NEWS626,SYSTEM1.TXT,0.27273,0.09091,0.13636,1

ROUGE-1+StopWordRemoval,NEWS626,SYSTEM1.TXT,0.23077,0.08108,0.12000,1

ROUGE-2+StopWordRemoval,NEWS626,SYSTEM1.TXT,0.09091,0.02941,0.04444,1

ROUGE-L+StopWordRemoval,NEWS870,SYSTEM1.TXT,0.47368,0.28125,0.35294,1

ROUGE-1+StopWordRemoval,NEWS870,SYSTEM1.TXT,0.52381,0.27500,0.36066,1

ROUGE-2+StopWordRemoval,NEWS870,SYSTEM1.TXT,0.22222,0.10811,0.14545,1

ROUGE-L+StopWordRemoval,NEWS871,SYSTEM1.TXT,0.31250,0.17241,0.22222,1

ROUGE-1+StopWordRemoval,NEWS871,SYSTEM1.TXT,0.50000,0.24324,0.32727,1

ROUGE-2+StopWordRemoval,NEWS871,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS638,SYSTEM1.TXT,0.45455,0.38462,0.41667,1

ROUGE-1+StopWordRemoval,NEWS638,SYSTEM1.TXT,0.52000,0.39394,0.44828,1

ROUGE-2+StopWordRemoval,NEWS638,SYSTEM1.TXT,0.17391,0.13333,0.15094,1

ROUGE-L+StopWordRemoval,NEWS639,SYSTEM1.TXT,0.17647,0.07143,0.10169,1

ROUGE-1+StopWordRemoval,NEWS639,SYSTEM1.TXT,0.22222,0.08000,0.11765,1

ROUGE-2+StopWordRemoval,NEWS639,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS630,SYSTEM1.TXT,0.40909,0.15789,0.22785,1

ROUGE-1+StopWordRemoval,NEWS630,SYSTEM1.TXT,0.47826,0.15068,0.22917,1

ROUGE-2+StopWordRemoval,NEWS630,SYSTEM1.TXT,0.15000,0.04286,0.06667,1

ROUGE-L+StopWordRemoval,NEWS872,SYSTEM1.TXT,0.21053,0.13793,0.16667,1

ROUGE-1+StopWordRemoval,NEWS872,SYSTEM1.TXT,0.16000,0.10256,0.12500,1

ROUGE-2+StopWordRemoval,NEWS872,SYSTEM1.TXT,0.04545,0.02778,0.03448,1

ROUGE-L+StopWordRemoval,NEWS631,SYSTEM1.TXT,0.22727,0.13514,0.16949,1

ROUGE-1+StopWordRemoval,NEWS631,SYSTEM1.TXT,0.24000,0.14286,0.17910,1

ROUGE-2+StopWordRemoval,NEWS631,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS873,SYSTEM1.TXT,0.09524,0.14286,0.11429,1

ROUGE-1+StopWordRemoval,NEWS873,SYSTEM1.TXT,0.12500,0.17647,0.14634,1

ROUGE-2+StopWordRemoval,NEWS873,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS632,SYSTEM1.TXT,0.12000,0.08571,0.10000,1

ROUGE-1+StopWordRemoval,NEWS632,SYSTEM1.TXT,0.12903,0.10256,0.11429,1

ROUGE-2+StopWordRemoval,NEWS632,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS874,SYSTEM1.TXT,0.38095,0.20000,0.26230,1

ROUGE-1+StopWordRemoval,NEWS874,SYSTEM1.TXT,0.50000,0.25000,0.33333,1

ROUGE-2+StopWordRemoval,NEWS874,SYSTEM1.TXT,0.14286,0.06667,0.09091,1

ROUGE-L+StopWordRemoval,NEWS875,SYSTEM1.TXT,0.28571,0.18182,0.22222,1

ROUGE-1+StopWordRemoval,NEWS875,SYSTEM1.TXT,0.29167,0.19444,0.23333,1

ROUGE-2+StopWordRemoval,NEWS875,SYSTEM1.TXT,0.13636,0.09091,0.10909,1

ROUGE-L+StopWordRemoval,NEWS633,SYSTEM1.TXT,0.55556,0.21277,0.30769,1

ROUGE-1+StopWordRemoval,NEWS633,SYSTEM1.TXT,0.68421,0.23636,0.35135,1

ROUGE-2+StopWordRemoval,NEWS633,SYSTEM1.TXT,0.35294,0.11538,0.17391,1

ROUGE-L+StopWordRemoval,NEWS634,SYSTEM1.TXT,0.47368,0.23077,0.31034,1

ROUGE-1+StopWordRemoval,NEWS634,SYSTEM1.TXT,0.50000,0.20370,0.28947,1

ROUGE-2+StopWordRemoval,NEWS634,SYSTEM1.TXT,0.15789,0.05882,0.08571,1

ROUGE-L+StopWordRemoval,NEWS876,SYSTEM1.TXT,0.38095,0.24242,0.29630,1

ROUGE-1+StopWordRemoval,NEWS876,SYSTEM1.TXT,0.35714,0.27778,0.31250,1

ROUGE-2+StopWordRemoval,NEWS876,SYSTEM1.TXT,0.12000,0.09091,0.10345,1

ROUGE-L+StopWordRemoval,NEWS635,SYSTEM1.TXT,0.33333,0.11111,0.16667,1

ROUGE-1+StopWordRemoval,NEWS635,SYSTEM1.TXT,0.43750,0.12281,0.19178,1

ROUGE-2+StopWordRemoval,NEWS635,SYSTEM1.TXT,0.07143,0.01852,0.02941,1

ROUGE-L+StopWordRemoval,NEWS877,SYSTEM1.TXT,0.18750,0.03191,0.05455,1

ROUGE-1+StopWordRemoval,NEWS877,SYSTEM1.TXT,0.31250,0.02513,0.04651,1

ROUGE-2+StopWordRemoval,NEWS877,SYSTEM1.TXT,0.07143,0.00510,0.00952,1

ROUGE-L+StopWordRemoval,NEWS878,SYSTEM1.TXT,0.23529,0.11765,0.15686,1

ROUGE-1+StopWordRemoval,NEWS878,SYSTEM1.TXT,0.22727,0.12821,0.16393,1

ROUGE-2+StopWordRemoval,NEWS878,SYSTEM1.TXT,0.15789,0.08333,0.10909,1

ROUGE-L+StopWordRemoval,NEWS636,SYSTEM1.TXT,0.14286,0.13636,0.13953,1

ROUGE-1+StopWordRemoval,NEWS636,SYSTEM1.TXT,0.14286,0.11538,0.12766,1

ROUGE-2+StopWordRemoval,NEWS636,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS879,SYSTEM1.TXT,0.16667,0.13793,0.15094,1

ROUGE-1+StopWordRemoval,NEWS879,SYSTEM1.TXT,0.16667,0.13333,0.14815,1

ROUGE-2+StopWordRemoval,NEWS879,SYSTEM1.TXT,0.04762,0.03704,0.04167,1

ROUGE-L+StopWordRemoval,NEWS637,SYSTEM1.TXT,0.37500,0.20690,0.26667,1

ROUGE-1+StopWordRemoval,NEWS637,SYSTEM1.TXT,0.35294,0.18182,0.24000,1

ROUGE-2+StopWordRemoval,NEWS637,SYSTEM1.TXT,0.07143,0.03333,0.04545,1

ROUGE-L+StopWordRemoval,NEWS880,SYSTEM1.TXT,0.38462,0.09804,0.15625,1

ROUGE-1+StopWordRemoval,NEWS880,SYSTEM1.TXT,0.56250,0.13235,0.21429,1

ROUGE-2+StopWordRemoval,NEWS880,SYSTEM1.TXT,0.21429,0.04615,0.07595,1

ROUGE-L+StopWordRemoval,NEWS881,SYSTEM1.TXT,0.22222,0.12903,0.16327,1

ROUGE-1+StopWordRemoval,NEWS881,SYSTEM1.TXT,0.19048,0.11111,0.14035,1

ROUGE-2+StopWordRemoval,NEWS881,SYSTEM1.TXT,0.05263,0.03030,0.03846,1

ROUGE-L+StopWordRemoval,NEWS882,SYSTEM1.TXT,0.35000,0.15217,0.21212,1

ROUGE-1+StopWordRemoval,NEWS882,SYSTEM1.TXT,0.47619,0.17241,0.25316,1

ROUGE-2+StopWordRemoval,NEWS882,SYSTEM1.TXT,0.16667,0.05455,0.08219,1

ROUGE-L+StopWordRemoval,NEWS640,SYSTEM1.TXT,0.46667,0.15217,0.22951,1

ROUGE-1+StopWordRemoval,NEWS640,SYSTEM1.TXT,0.50000,0.13333,0.21053,1

ROUGE-2+StopWordRemoval,NEWS640,SYSTEM1.TXT,0.21429,0.05263,0.08451,1

ROUGE-L+StopWordRemoval,NEWS407,SYSTEM1.TXT,0.55000,0.18966,0.28205,1

ROUGE-1+StopWordRemoval,NEWS407,SYSTEM1.TXT,0.60000,0.17910,0.27586,1

ROUGE-2+StopWordRemoval,NEWS407,SYSTEM1.TXT,0.16667,0.04688,0.07317,1

ROUGE-L+StopWordRemoval,NEWS649,SYSTEM1.TXT,0.27273,0.13333,0.17910,1

ROUGE-1+StopWordRemoval,NEWS649,SYSTEM1.TXT,0.35714,0.18868,0.24691,1

ROUGE-2+StopWordRemoval,NEWS649,SYSTEM1.TXT,0.04000,0.02000,0.02667,1

ROUGE-L+StopWordRemoval,NEWS408,SYSTEM1.TXT,0.40000,0.17143,0.24000,1

ROUGE-1+StopWordRemoval,NEWS408,SYSTEM1.TXT,0.37500,0.14634,0.21053,1

ROUGE-2+StopWordRemoval,NEWS408,SYSTEM1.TXT,0.15385,0.05263,0.07843,1

ROUGE-L+StopWordRemoval,NEWS409,SYSTEM1.TXT,0.20000,0.13158,0.15873,1

ROUGE-1+StopWordRemoval,NEWS409,SYSTEM1.TXT,0.23077,0.13333,0.16901,1

ROUGE-2+StopWordRemoval,NEWS409,SYSTEM1.TXT,0.04348,0.02381,0.03077,1

ROUGE-L+StopWordRemoval,NEWS641,SYSTEM1.TXT,0.17647,0.10345,0.13043,1

ROUGE-1+StopWordRemoval,NEWS641,SYSTEM1.TXT,0.25000,0.16129,0.19608,1

ROUGE-2+StopWordRemoval,NEWS641,SYSTEM1.TXT,0.05556,0.03571,0.04348,1

ROUGE-L+StopWordRemoval,NEWS883,SYSTEM1.TXT,0.20000,0.09375,0.12766,1

ROUGE-1+StopWordRemoval,NEWS883,SYSTEM1.TXT,0.25000,0.12121,0.16327,1

ROUGE-2+StopWordRemoval,NEWS883,SYSTEM1.TXT,0.07143,0.03333,0.04545,1

ROUGE-L+StopWordRemoval,NEWS884,SYSTEM1.TXT,0.31579,0.11538,0.16901,1

ROUGE-1+StopWordRemoval,NEWS884,SYSTEM1.TXT,0.33333,0.12903,0.18605,1

ROUGE-2+StopWordRemoval,NEWS884,SYSTEM1.TXT,0.04762,0.01695,0.02500,1

ROUGE-L+StopWordRemoval,NEWS642,SYSTEM1.TXT,0.36842,0.24138,0.29167,1

ROUGE-1+StopWordRemoval,NEWS642,SYSTEM1.TXT,0.39130,0.23684,0.29508,1

ROUGE-2+StopWordRemoval,NEWS642,SYSTEM1.TXT,0.20000,0.11429,0.14545,1

ROUGE-L+StopWordRemoval,NEWS400,SYSTEM1.TXT,0.25000,0.13333,0.17391,1

ROUGE-1+StopWordRemoval,NEWS400,SYSTEM1.TXT,0.34483,0.19231,0.24691,1

ROUGE-2+StopWordRemoval,NEWS400,SYSTEM1.TXT,0.07692,0.04082,0.05333,1

ROUGE-L+StopWordRemoval,NEWS401,SYSTEM1.TXT,0.33333,0.12121,0.17778,1

ROUGE-1+StopWordRemoval,NEWS401,SYSTEM1.TXT,0.41667,0.11628,0.18182,1

ROUGE-2+StopWordRemoval,NEWS401,SYSTEM1.TXT,0.10000,0.02500,0.04000,1

ROUGE-L+StopWordRemoval,NEWS885,SYSTEM1.TXT,0.18182,0.10256,0.13115,1

ROUGE-1+StopWordRemoval,NEWS885,SYSTEM1.TXT,0.17391,0.09756,0.12500,1

ROUGE-2+StopWordRemoval,NEWS885,SYSTEM1.TXT,0.04762,0.02632,0.03390,1

ROUGE-L+StopWordRemoval,NEWS643,SYSTEM1.TXT,0.38095,0.27586,0.32000,1

ROUGE-1+StopWordRemoval,NEWS643,SYSTEM1.TXT,0.38095,0.22222,0.28070,1

ROUGE-2+StopWordRemoval,NEWS643,SYSTEM1.TXT,0.05263,0.03030,0.03846,1

ROUGE-L+StopWordRemoval,NEWS644,SYSTEM1.TXT,0.31818,0.36842,0.34146,1

ROUGE-1+StopWordRemoval,NEWS644,SYSTEM1.TXT,0.37500,0.36000,0.36735,1

ROUGE-2+StopWordRemoval,NEWS644,SYSTEM1.TXT,0.23810,0.22727,0.23256,1

ROUGE-L+StopWordRemoval,NEWS402,SYSTEM1.TXT,0.29167,0.17949,0.22222,1

ROUGE-1+StopWordRemoval,NEWS402,SYSTEM1.TXT,0.52000,0.28261,0.36620,1

ROUGE-2+StopWordRemoval,NEWS402,SYSTEM1.TXT,0.40909,0.20930,0.27692,1

ROUGE-L+StopWordRemoval,NEWS886,SYSTEM1.TXT,0.36842,0.20000,0.25926,1

ROUGE-1+StopWordRemoval,NEWS886,SYSTEM1.TXT,0.40000,0.21739,0.28169,1

ROUGE-2+StopWordRemoval,NEWS886,SYSTEM1.TXT,0.13636,0.06977,0.09231,1

ROUGE-L+StopWordRemoval,NEWS887,SYSTEM1.TXT,0.37500,0.23077,0.28571,1

ROUGE-1+StopWordRemoval,NEWS887,SYSTEM1.TXT,0.43750,0.21212,0.28571,1

ROUGE-2+StopWordRemoval,NEWS887,SYSTEM1.TXT,0.21429,0.10000,0.13636,1

ROUGE-L+StopWordRemoval,NEWS645,SYSTEM1.TXT,0.41667,0.15873,0.22989,1

ROUGE-1+StopWordRemoval,NEWS645,SYSTEM1.TXT,0.44000,0.14103,0.21359,1

ROUGE-2+StopWordRemoval,NEWS645,SYSTEM1.TXT,0.18182,0.05333,0.08247,1

ROUGE-L+StopWordRemoval,NEWS403,SYSTEM1.TXT,0.26667,0.11765,0.16327,1

ROUGE-1+StopWordRemoval,NEWS403,SYSTEM1.TXT,0.26667,0.09302,0.13793,1

ROUGE-2+StopWordRemoval,NEWS403,SYSTEM1.TXT,0.07692,0.02500,0.03774,1

ROUGE-L+StopWordRemoval,NEWS404,SYSTEM1.TXT,0.24138,0.18919,0.21212,1

ROUGE-1+StopWordRemoval,NEWS404,SYSTEM1.TXT,0.30000,0.20930,0.24658,1

ROUGE-2+StopWordRemoval,NEWS404,SYSTEM1.TXT,0.11111,0.07500,0.08955,1

ROUGE-L+StopWordRemoval,NEWS888,SYSTEM1.TXT,0.32258,0.20833,0.25316,1

ROUGE-1+StopWordRemoval,NEWS888,SYSTEM1.TXT,0.40000,0.25926,0.31461,1

ROUGE-2+StopWordRemoval,NEWS888,SYSTEM1.TXT,0.12500,0.07843,0.09639,1

ROUGE-L+StopWordRemoval,NEWS646,SYSTEM1.TXT,0.53333,0.14545,0.22857,1

